3028,Who were two visitors to Chopin while in Nohant?,"During the summers at Nohant, particularly in the years 1839–43, Chopin found quiet, productive days during which he composed many works, including his Polonaise in A-flat major, Op.",1
3029,What is the main lanuage of Bern?,"Most of the population (as of 2000[update]) speaks German (104,465 or 81.2%) as their first language, Italian is the second most common (5,062 or 3.9%) and French is the third (4,671 or 3.6%).",0
3030,Who won this season of Idol?,"Caleb Johnson was named the winner of the season, with Jena Irene as the runner-up.",0
3031,What did Czech philologists advocate?,"Czech philologists studied sixteenth-century texts, advocating the return of the language to high culture.",0
3032,Who did the Chinese lose territory to in exchange for help?,"In return for promises of support against the British and the French, the Russian Empire took large chunks of territory in the Northeast in 1860.",0
3033,"When she was betrothed to Joseph, approximately how old was Mary?","Some apocryphal accounts state that at the time of her betrothal to Joseph, Mary was 12–14 years old, and he was thirty years old, but such accounts are unreliable.",0
3034,"the percept at 200 Hz is commonly referred to as the missing fundamental, which is often?","When the actual fundamental frequency can be precisely determined through physical measurement, it may differ from the perceived pitch because of overtones, also known as upper partials, harmonic or otherwise.",1
3035,Write operations to typical Hi-Speed hard drives can what?,They are defined in the referenced document as part of the electrical test description for the high-speed (HS) mode at 480 Mbit/s.,1
3036,How does a deistic God feel about us?,Common in Deism is a belief that God has no interest in humanity and may not even be aware of humanity.,0
3037,Which president signed an Act directing the delisting of the Northern Rocky Mountain population of gray wolf?,"A section of that Appropriations Act directed the Secretary of the Interior to reissue within 60 days of enactment the final rule published on April 2, 2009, that identified the Northern Rocky Mountain population of gray wolf (Canis lupus) as a distinct population segment (DPS) and to revise the List of Endangered and Threatened Wildlife by removing most of the gray wolves in the DPS.",1
3038,Over how many years did Bell spend a great deal of time at Beinn Bhreagh?,"He was survived by his wife Mabel, his two daughters, Elsie May and Marian, and nine of his grandchildren.",1
3039,What is the process of producing a biologically functional molecule of either RNA or protein called?,"In all organisms, two steps are required to read the information encoded in a gene's DNA and produce the protein it specifies.",1
3040,In what city are the New Jersey Devils located?,"Also within the metropolitan area are the New Jersey Devils, who play in nearby Newark, New Jersey.",0
3041,What is a celestes?,"New woodwind instruments were added, such as the contrabassoon, bass clarinet and piccolo and new percussion instruments were added, including xylophones, drums, celestes (a bell-like keyboard instrument), large orchestral harps, bells, and triangles  and even wind machines for sound effects.",0
3042,Who posited the existence of God?,"Many medieval philosophers developed arguments for the existence of God, while attempting to comprehend the precise implications of God's attributes.",0
3043,Which pole is located in Antarctica?,"or /ænˈtɑːtɪkə/ or /ænˈɑːtɪkə/)[Note 1] is Earth's southernmost continent, containing the geographic South Pole.",0
3044,Who was the president of Sudan in 1975?,"In 1973 he converted Gabonese President Omar Bongo, an action which he repeated three years later with Jean-Bédel Bokassa, president of the Central African Republic.",1
3045,The idea of an ice-age that completely covered a continent was suggested by whom?,"Louis Agassiz and others established the reality of continent-covering ice ages, and ""fluvialists"" like Andrew Crombie Ramsay argued that river valleys were formed, over millions of years by the rivers that flow through them.",0
3046,When did Gorbachev make his final Kremlin exit?,"The following day Yeltsin moved into Gorbachev's former office, though the Russian authorities had taken over the suite two days earlier.",1
3047,From which time period did birds and reptiles began to appear from?,"At the end of the Carboniferous period, this group diverged from the sauropsid line that led to today's reptiles and birds.",0
3048,When was the Museo Tamayo opened?,The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo.,0
3049,What did India declare Hyderabad om 2012?,"In 2012, the government of India declared Hyderabad the first ""Best heritage city of India"".",0
3050,What does data security avoid?,Data security prevents unauthorized users from viewing or updating the database.,0
3051,What limits excessive torque?,"Some applications require bursts of torque beyond the maximum operating torque, such as short bursts of torque to accelerate an electric vehicle from standstill.",1
3052,"Gothic architecture is known for being commonly used in cathedrals and churches, what is one example of a lesser known type of structure in which Gothic architecture has been used?","Gothic architecture is most familiar as the architecture of many of the great cathedrals, abbeys and churches of Europe.",1
3053,"Along with the Rockford Metros, what was the name of the other team that played in the test game?","Sponsors were secured, and players and coaches from local colleges were recruited to volunteer to play for the teams, the Chicago Politicians and Rockford Metros, with the guarantee of a tryout should the league take off.",0
3054,"Along with Free Vietnam, what was another term for South Vietnam?","After Diem announced the formation of the Republic of Vietnam (RVN, commonly known as South Vietnam) in October, Eisenhower immediately recognized the new state and offered military, economic, and technical assistance.",0
3055,What are Catalan and Valencian the names for?,"The names ""Catalan"" and ""Valencian"" are two names for the same language.",0
3056,When did Doordarshan begin broadcasting in Hyderabad?,Private satellite channels started in July 1992 with the launch of Star TV.,1
3057,"What, in contrast to glass, doesn't let light pass through?","These properties, which give glass its clearness, can be retained even if glass is partially light-absorbing",1
3058,What would you avoid by using the Joint Test Action Group standard?,"Boundary scan testing requires that all the ICs to be tested use a standard test configuration procedure, the most common one being the Joint Test Action Group (JTAG) standard.",1
3059,When was the book The Bloody Tenent of Persecution published?,"The phrase was later used by Thomas Jefferson as a description of the First Amendment and its restriction on the legislative branch of the federal government, in an 1802 letter to the Danbury Baptists (a religious minority concerned about the dominant position of the Congregationalist church in Connecticut):",1
3060,States may grant their citizens border rights as long as they do not infringe on what?,"Thus, most U.S. law (especially the actual ""living law"" of contract, tort, property, criminal, and family law experienced by the majority of citizens on a day-to-day basis) consists primarily of state law, which can and does vary greatly from one state to the next.",1
3061,What did some feel the Russian army was only good for?,"By the war's end, everyone realized the profound weaknesses of the Russian military, and the Russian leadership was determined to reform it.",1
3062,What is an example of a code of law in ancient India?,An example of a code of law in ancient India is the Manusmṛti or Laws of Manu.,0
3063,What Emperor initially created the quota system?,"He was the top civil and military leader of the commandery and handled defense, lawsuits, seasonal instructions to farmers and recommendations of nominees for office sent annually to the capital in a quota system first established by Emperor Wu.",0
3064,What is an example of a Sassanid language?,"Of the Old Iranian languages, the better understood and recorded ones are Old Persian (a language of Achaemenid Iran) and Avestan (the language of the Avesta).",1
3065,What components of glass for networks?,"There are three classes of components for oxide glasses: network formers, intermediates, and modifiers.",1
3066,Do I need a stadium to compete?,All clubs entering the competition must also have a suitable stadium.,0
3067,Where is Calder Park Thunderdome?,NASCAR has also held exhibition races at Suzuka Circuit and Twin Ring Motegi in Japan and Calder Park Thunderdome in Australia.,0
3068,"What is distinguished from 'lock' only by an accent, in Russian?","For example, it is used to distinguish between otherwise identical words, especially when context does not make it obvious: замо́к/за́мок (lock/castle), сто́ящий/стоя́щий (worthwhile/standing), чудно́/чу́дно (this is odd/this is marvelous), молоде́ц/мо́лодец (attaboy/fine young man),",0
3069,What is the competition called now?,"However, to protect the identity of the competition, the sponsored name has always included 'The FA Cup' in addition to the sponsor's name, unlike sponsorship deals for the League Cup where the word 'cup' is preceded by only the sponsor's name.",1
3070,Who did The League of Nations grant  France mandates over?,The results of World War I would be important factors in the development of World War II approximately 20 years later.,1
3071,"In 2014, what issue of U.S. News & World Report provided rankins for law schools?","Classes are held in Green Hall at W 15th St and Burdick Dr, which is named after former dean James Green.",1
3072,How do freight elevators differ from passenger elevators?,"Freight elevators are typically larger and capable of carrying heavier loads than a passenger elevator, generally from 2,300 to 4,500 kg.",0
3073,What is the goal of the textual critic?,"The ultimate objective of the textual critic's work is the production of a ""critical edition"" containing a scholarly curated text.",0
3074,Why did the city not grow during the Civil War?,"The city was spared significant destruction during the War, but due to the economic problems of the post-war period and Reconstruction, with a state economy based on agriculture, it grew little over the next several decades.",0
3075,What did Victoria and her mother disagree on?,"Though queen, as an unmarried young woman Victoria was required by social convention to live with her mother, despite their differences over the Kensington System and her mother's continued reliance on Conroy.",0
3076,Why were standard connectors designed to be so robust?,The standard connectors were designed to be robust.,1
3077,What portion of the government was eventually separated from government participation?,"There is, however, continuing criticism of the government's treatment of the Muslim Rohingya minority and its poor response to the religious clashes.",1
3078,What annual ceremony do Freemasons have?,"Some time later, in a separate ceremony, they will be passed to the degree of Fellowcraft, and finally they will be raised to the degree of Master Mason.",1
3079,"How do New York, Illinois and California maintain civil procedure laws?","New York, Illinois, and California are the most significant states that have not adopted the FRCP.",1
3080,Which type of oily animals where also used as lamps after being threaded with wick?,"These lamps were made from naturally occurring materials such as rocks, shells, horns and stones, were filled with grease, and had a fiber wick.",1
3081,When uranium isotope is formed from the decay of neptunium-237?,"All three are radioactive, emitting alpha particles, with the exception that all three of these isotopes have small probabilities of undergoing spontaneous fission, rather than alpha emission.",1
3082,What Adventist groups observe the Sabbath?,"The movement has encouraged the examination of the whole Bible, leading Seventh-day Adventists and some smaller Adventist groups to observe the Sabbath.",0
3083,How is cognitive autonomy defined?,"Psychologists have identified three main types of autonomy: emotional independence, behavioral autonomy, and cognitive autonomy.",1
3084,What part of the organ is not connected or playable?,"One part of the instrument, the Celestial Organ, is currently not connected or playable.",0
3085,What happened to Edward Oxford to after he was found guilty of high treason?,"He was tried for high treason and found guilty, but was acquitted on the grounds of insanity.",0
3086,What is another name for New Englans school of Art and Design,"Other conservatories include the Boston Conservatory and Berklee College of Music, which has made Boston an important city for jazz music.",1
3087,In what year did Stalin order the development of ICBMs?,"The United States had used these weapons operationally during World War II, and it could use them again against the Soviet Union, laying waste its cities and military centers.",1
3088,What kind of progression did Vestiges of the Natural History of Creation propose?,"Vestiges had significant influence on public opinion, and the intense debate helped to pave the way for the acceptance of the more scientifically sophisticated Origin by moving evolutionary speculation into the mainstream.",1
3089,Where did the Arabs establish as the capital of the newly conquered territory?,"After several incursions, the Hindu kings east of Indus defeated the Arabs at the Battle of Rajasthan, halting their expansion and containing them at Sindh in Pakistan.",1
3090,Non-standardized languages similar to Dutch include Yiddish and what other West Germanic language?,"Other West Germanic languages related to Dutch are German, English and the Frisian languages, and the non standardised languages Low German and Yiddish.",0
3091,How are tags assigned if there are more hunters than game?,"Tags must be purchased in addition to the hunting license, and the number of tags issued to an individual is typically limited.",1
3092,What historical event once again freed Estonia?,The collapse of the Soviet Union led to the restoration of Republic of Estonia's independence.,0
3093,What is a Torah study institute for married men called?,"A significant proportion of students, especially boys, remain in yeshiva until marriage (which is often arranged through facilitated dating – see shiduch), and many study in a kollel (Torah study institute for married men) for many years after marriage.",0
3094,What wooden utensil could you stir a pot of soup with?,"Wood has always been used extensively for furniture, such as chairs and beds.",1
3095,What were the assistants to the plebeian tribunes named?,"The tribunes would have two assistants, called ""plebeian aediles"".",0
3096,When was the Yale Herald established?,"Established in 1872, The Yale Record is the world's oldest humor magazine.",1
3097,Where was Bedi retired from?,"The noted Indian social activist and a retired Indian Police Service (IPS) officer Kiran Bedi refused to participate saying ""she doesn’t want to run in the event as ‘caged woman’.",0
3098,What legal traditions does Israel combine?,Israel's Basic Law: Human Dignity and Liberty seeks to defend human rights and liberties in Israel.,1
3099,What options do Parental controls provide?,"New security features in Windows 8 include two new authentication methods tailored towards touchscreens (PINs and picture passwords), the addition of antivirus capabilities to Windows Defender (bringing it in parity with Microsoft Security Essentials).",1
3100,What type of events saved the twins of Roman myth?,The most common version of the twins' story displays several aspects of hero myth.,1
3101,Which competitions does the Club Competitions Committee have a say in?,"The Premier League sends representatives to UEFA's European Club Association, the number of clubs and the clubs themselves chosen according to UEFA coefficients.",1
3102,How does pain inform attitudes deemed unacceptable?,"Physical pain is an important political topic in relation to various issues, including pain management policy, drug control, animal rights or animal welfare, torture, and pain compliance.",1
3103,How many pandas escaped the reserve?,Six pandas escaped after their enclosures were damaged.,0
3104,Which which university is Fred Donner affiliated?,The Quran in its present form is generally considered by academic scholars to record the words spoken by Muhammad because the search for variants has not yielded any differences of great significance.[page needed],1
3105,Who also established this retinue as well?,"Documented proof exists of Mieszko I's successors utilizing such a retinue, as well.",0
3106,What results in sexual differences in males and females?,This results in sexual differences between males and females.,1
3107,What is the literacy rate in Chihuahua City?,"Juárez experienced much higher population growth than the state of Chihuahua and than Mexico as a whole"".",1
3108,What Morrison song pays homage to his New Haven arrest while mentioning the town by name?,New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors.,1
3109,What was the first map to show the whole North American East coast?,"A Spanish expedition led by captain Estêvão Gomes, a Portuguese sailing for Emperor Charles V, arrived in New York Harbor in January 1525 aboard the purpose-built caravel ""La Anunciada"" and charted the mouth of the Hudson River, which he named Rio de San Antonio.",1
3110,What country did the cotton come from that was picked by children?,Anti-Slavery International and the Environmental Justice Foundation (EJF) accused H&M and Zara of using cotton suppliers in Bangladesh.,0
3111,How many times has the University of Kansas won a national championship in men's basketball?,"Allen founded the National Association of Basketball Coaches (NABC), which started what is now the NCAA Tournament.",1
3112,In what stage is youth overwhelmed by feelings of inner turmoil regarding their sexual orientation?,"In this stage, the youth is overwhelmed by feelings of inner turmoil regarding their sexual orientation, and begins to engage sexual experiences with same-sex partners.",1
3113,Who was the president of Notre Dame in 1934?,Holy Cross Father John Francis O'Hara was elected vice-president in 1933 and president of Notre Dame in 1934.,0
3114,Who was the Queen's first grandchild?,"Almost exactly a year later, Princess Victoria gave birth to the Queen's first grandchild, Wilhelm, who would become the last German Kaiser.",0
3115,How many alleles do most eukaryotic organisms have for each trait?,Each gene specifies a particular trait with different sequence of a gene (alleles) giving rise to different phenotypes.,1
3116,What are the other modern and hunting types of dogs called?,"These include the ""old world dogs"" (e.g., Malamute and Shar Pei), ""Mastiff""-type (e.g., English Mastiff), ""herding""-type (e.g., Border Collie), and ""all others"" (also called ""modern""- or ""hunting""-type).",0
3117,What is the modern name for the West Saxon dialect of Alfred's time?,"From that time on, the West Saxon dialect (then in the form now known as Early West Saxon) became standardised as the language of government, and as the basis for the many works of literature and religious materials produced or translated from Latin in that period.",0
3118,What were common duties of younger servant students?,"Their duties included cleaning, cooking, and running errands.",0
3119,Why does altitudinal migration occur in some tropical birds?,There is evidence that this enables the migrants to obtain more of their preferred foods such as fruits.,0
3120,Which platform did Apple choose to use?,Apple's product design and engineering didn't help matters as they restricted the use of the '040 to their expensive Quadras for a time while the 486 was readily available to OEMs as well as enthusiasts who put together their own machines.,1
3121,When was Ceefax launched?,"CEEFAX has not made a full transition to digital television, instead being replaced by the new interactive BBCi service.",1
3122,Could von Neumann recall written text much later?,"Whereupon, without any pause, he immediately began to recite the first chapter and continued until asked to stop after about ten or fifteen minutes.""",0
3123,What is the highest pay grade in the USAF?,Enlisted members of the USAF have pay grades from E-1 (entry level) to E-9 (senior enlisted).,0
3124,How long had Atlantic City held a monopoly on casino gambling?,"In the wake of the closures and declining revenue from casinos, Governor Christie said in September 2014 that the state would consider a 2015 referendum to end the 40-year-old monopoly that Atlantic City holds on casino gambling and allowing gambling in other municipalities.",0
3125,What did the decision ultimately uphold?,"While the decision (with four dissents) ultimately upheld the state law allowing the funding of transportation of students to religious schools, the majority opinion (by Justice Hugo Black) and the dissenting opinions (by Justice Wiley Blount Rutledge and Justice Robert H. Jackson) each explicitly stated that the Constitution has erected a ""wall between church and state"" or a ""separation of Church from State"": their disagreement was limited to whether this case of state funding of transportation to religious schools breached that wall.",0
3126,In what month are council elections held?,"Council elections are held in early May for one third of the seats (one councillor for each ward), elected for a four-year term, so there are elections three years out of four.",0
3127,What are the two official languages of Israel?,"Hebrew is the primary language of the state and is spoken everyday by the majority of the population, and Arabic is spoken by the Arab minority and Hebrew is taught in Arab schools.",1
3128,What brought up enhancement of drug regulations?,"The thalidomide tragedy resurrected Kefauver's bill to enhance drug regulation that had stalled in Congress, and the Kefauver-Harris Amendment became law on 10 October 1962.",0
3129,What is Sandra Laing's ethnicity?,The officials' decisions based on her anomalous appearance disrupted her family and adult life.,1
3130,"Who said that virtue provides ""the greatest happiness for the greatest numbers""?","Francis Hutcheson, a moral philosopher, described the utilitarian and consequentialist principle that virtue is that which provides, in his words, ""the greatest happiness for the greatest numbers"".",0
3131,What was Barcelona's revenue in 2010?,"In 2010, Forbes evaluated Barcelona's worth to be around €752 million (USD $1 billion), ranking them fourth after Manchester United, Real Madrid, and Arsenal, based on figures from the 2008–09 season.",1
3132,Which inline roller sports translate well to winter in Cork?,"There are also inline roller sports, such as hockey and figure skating, which transfer to the ice over the winter season.[citation needed]",0
3133,What country was made a full partner in NATO as the result of the failure of EDC?,"As he had threatened the French in their rejection of EDC, he afterwards moved to restore West Germany, as a full NATO partner.",0
3134,What is Trubetzkoy considered to have founded?,"Another important figure in the Prague school was Roman Jakobson, who was one of the most prominent linguists of the 20th century.",1
3135,In what year was the patent filed for an electric liquid capacitor?,"Charles Pollak (born Karol Pollak), the inventor of the first electrolytic capacitors, found out that the oxide layer on an aluminum anode remained stable in a neutral or alkaline electrolyte, even when the power was switched off.",1
3136,"In January 2006, who approved UNFPA's new country programme?","However, United Nations Members disagreed and approved UNFPA’s new country program me in January 2006.",0
3137,What is its largest island?,A Illa de Arousa.,0
3138,When is the melatonin onset?,They found that both sleep offset and melatonin offset are more strongly correlated with phase markers than the onset of sleep.,1
3139,How much did Matsushita Electric pay for MCA?,"He located Japanese electronics manufacturer Matsushita Electric (now known as Panasonic), which agreed to acquire MCA for $6.6 billion in 1990.",0
3140,What area lies in the northeastern part of Somerset levels,"To the north-east of the Somerset Levels, the Mendip Hills are moderately high limestone hills.",0
3141,Who stated that Madonna was a bad actress to watch?,"Stephanie Zacharek, critic for Time magazine, stated that, ""[Madonna] seems wooden and unnatural as an actress, and it's tough to watch, because she's clearly trying her damnedest.""",0
3142,What big cats in Indonesia also attack dogs?,Coyotes and big cats have also been known to attack dogs.,1
3143,How many ahzab are in a juz'?,"A juz' is sometimes further divided into two ḥizb (plural aḥzāb), and each hizb subdivided into four rubʻ al-ahzab.",0
3144,Which two major Protestant denominations are based in Memphis?,Publishing houses of several denominations are located in Nashville.,1
3145,What causes this to be exacerbated?,"This association does not stem from poverty itself, but rather from the conditions under which impoverished people live.",1
3146,What was forbidden in all provinces?,"Every other province had the freedom to regulate the religious question as it wished, although the Union stated every person should be free in the choice of personal religion and that no person should be prosecuted based on religious choice.",1
3147,What is a solution to help this problem?,This lack of access is one of many challenges to proper hygiene in less developed countries.,1
3148,What is the mother of a litter referred as?,A group of offspring is a litter.,1
3149,What famous author described parts of the mall in his books?,"Stenbock-Fermor conceived of the Passage as more than a mere shopping mall, but also as a cultural and social centre for the people of St Petersburg.",1
3150,What is the language group of the Tuvaluan language?,"Tuvaluan is of the Ellicean group of Polynesian languages, distantly related to all other Polynesian languages such as Hawaiian, Māori, Tahitian, Samoan and Tongan.",0
3151,What remains unchanged in both the cases of the spaceship crew and of the stationary observer?,This is reconciled by the fact that the crew's perception of time is different from the stationary observer's; what seems like seconds to the crew might be hundreds of years to the stationary observer.,1
3152,What did the ancient Greeks call the people that lived in the British Isles?,"Historians today, though not in absolute agreement, largely agree that these Greek and Latin names were probably drawn from native Celtic-language names for the archipelago.",1
3153,In what year was the Eiffel Tower built?,The notable architectural landmarks of Paris include Notre Dame Cathedral (12th century); the Sainte-Chapelle (13th century); the Eiffel Tower (1889); and the Basilica of Sacré-Cœur on Montmartre (1914).,0
3154,Why does the Catholic Church oppose the Freemasons so strongly?,The objections raised by the Roman Catholic Church are based on the allegation that Masonry teaches a naturalistic deistic religion which is in conflict with Church doctrine.,0
3155,What was Pius XII accused of not condemning?,"In his style and methodology, he was a disciple of Pius XII, whom he deeply revered.",1
3156,How far do British chaffinch more in their lives?,"Species like the chaffinch are much less migratory in Britain than those of continental Europe, mostly not moving more than 5 km in their lives.",0
3157,"Despite not having a good beach, what decade saw  Southampton become popular for sea bathing?","It had also become a popular site for sea bathing by the 1760s, despite the lack of a good quality beach.",0
3158,What is the most common Christian denomination in Thuringia?,"Protestant church membership is shrinking rapidly, whereas the Catholic Church is somewhat more stable because of Catholic migration from Poland, Southern Europe and West Germany.",1
3159,What is the determining factor where zinc and magnesium are very similar chemically?,The ionic radii of zinc and magnesium happen to be nearly identical.,1
3160,A stepper system's motor is relied on to not do what?,"A servo system differs from some stepper motor applications in that the position feedback is continuous while the motor is running; a stepper system relies on the motor not to ""miss steps"" for short term accuracy, although a stepper system may include a ""home"" switch or other element to provide long-term stability of control.",0
3161,Who currently owns the  Chicago Cubs?,"The team is currently owned by Thomas S. Ricketts, son of TD Ameritrade founder Joe Ricketts.",0
3162,Who was the OSO trying to track and gain intelligence on?,"Vandenberg's goals were much like the ones set out by his predecessor; finding out ""everything about the Soviet forces in Eastern and Central Europe - their movements, their capabilities, and their intentions.",0
3163,What caused the revolution against the Qing dynasty?,The last days of the Qing Dynasty were marked by civil unrest and foreign invasions.,1
3164,What ranks in the Song dynasty wore blue?,"During the Song dynasty (906–1279), officials of the top three ranks wore purple clothes; those of the fourth and fifth wore bright red; those of the sixth and seventh wore green; and the eighth and ninth wore blue.",0
3165,What is average for ennoblements between 14th and min 18th century.,"According to heraldic sources total number of legal ennoblements issued between the 14th century and the mid-18th century, is estimated at approximately 800.",1
3166,For which New Haven neighborhood did the Orange Street bike lane provide a connection to downtown?,"In 2004, the first bike lane in the city was added to Orange Street, connecting East Rock Park and the East Rock neighborhood to downtown.",0
3167,Where does most of the Bangladeshi population in Detroit live?,"A portion of Detroit next to eastern Hamtramck includes Bangladeshi Americans, Indian Americans, and Pakistani Americans; nearly all of the Bangladeshi population in Detroit lives in that area.",0
3168,What is the weather phenomena characterized by an unexpected warm wind bringing low reletive humidity to the northern Alps during rainfall in the southern Alps?,The driest conditions persist in all inner alpine valleys that receive less rain because arriving clouds lose a lot of their content while crossing the mountains before reaching these areas.,1
3169,Who are some other distinguished process theologians?,"Other notable process theologians include John B. Cobb, Jr., David Ray Griffin, Marjorie Hewitt Suchocki, C. Robert Mesle, Roland Faber, and Catherine Keller.",0
3170,"While light, the Bofors 40mm were powerful enough to take down what size aircraft?","The British had already arranged licence building of the Bofors 40 mm, and introduced these into service.",1
3171,Who funded non-official religious cults?,Individuals or collegial associations could offer funds and cult to state deities.,1
3172,What was Clifford Roberts by profession?,"Roberts, an investment broker, also handled the Eisenhower family's investments.",0
3173,What is the vertex also known as?,"Here, the vertex, or the apex (dorsal region), is situated between the compound eyes for insects with a hypognathous and opisthognathous head.",0
3174,What program allowed America to sell military supplies to Britain and the Soviet Union?,"This is widely agreed to be a grand strategic blunder, as it abrogated the benefit Germany gained by Japan's distraction of the U.S. (predicted months before in a memo by Commander Arthur McCollum)[nb 12] and the reduction in aid to Britain, which both Congress and Hitler had managed to avoid during over a year of mutual provocation, which would otherwise have resulted.",1
3175,What is different in a shifted code?,"The committee debated the possibility of a shift function (like in ITA2), which would allow more than 64 codes to be represented by a six-bit code.",1
3176,How many kilometres do the Alps stretch?,"The Caucasus Mountains are higher, and the Urals longer, but both lie partly in Asia.",1
3177,What Kiss song gave Detroit the nickname Rock City?,"It is an important source of popular music legacies celebrated by the city's two familiar nicknames, the Motor City and Motown.",1
3178,What years dictate the Baroque period?,"The major time divisions of classical music up to 1900 are the early music period, which includes Medieval (500–1400) and Renaissance (1400–1600) eras, and the Common practice period, which includes the Baroque (1600–1750), Classical (1750–1830) and Romantic (1804–1910) eras.",0
3179,In what district of London is The Fitzroy Tavern located?,"The Fitzroy Tavern is a pub situated at 16 Charlotte Street in the Fitzrovia district, to which it gives its name.",0
3180,What did Wittgenstein say about logic?,This gave rise to what they saw as metaphysical pseudoproblems and other conceptual confusions.,1
3181,What is one of the most important aging factors in capacitors?,"In contrast with ceramic capacitors, this occurs towards the end of life of the component.",1
3182,What have Postcode 3000 and Melbourne 2030 aimed to do?,"According to the Australian Bureau of Statistics as of June 2013, inner city Melbourne had the highest population density with 12,400 people per km2.",1
3183,What is the name of the range where the Intermontane plateaus end?,"The Cascades consist of largely intermittent, volcanic mountains, many rising prominently from the surrounding landscape.",1
3184,How many degrees off was Adams' prediction?,"Challis later realised that he had observed the planet twice, on 4 and 12 August, but did not recognise it as a planet because he lacked an up-to-date star map and was distracted by his concurrent work on comet observations.",1
3185,How many US warships were damaged by gun fire and mines?,"Mines and gunfire from North Korean coastal artillery damaged another 87 U.S. warships, resulting in slight to moderate damage.",0
3186,With whom does the primary responsibility for a student's leaning lie?,"Despite the introduction of modern technology, the external appearance and locations of many of the classrooms have remained unchanged for a long time.",1
3187,How have many historians described Napoleon's foreign policy ambitions?,Many historians have concluded that he had grandiose foreign policy ambitions.,0
3188,Which religion came to Zhejiang 400 years ago?,"Zhejiang is one of the provinces of China with the largest concentrations of Protestants, especially notable in the city of Wenzhou.",1
3189,What type of control system did the 55 millimeter gun use?,"The first attempt to produce such a system used a 50 mm gun, but this proved inaccurate and a new 55 mm gun replaced it.",1
3190,"During the Middle Ages, some Jews assimilated into the dominant Greek and Latin cultures by doing what?","Throughout this period and into the early Middle Ages, some Jews assimilated into the dominant Greek and Latin cultures, mostly through conversion to Christianity.[better source needed]",0
3191,Corruption raises the cost of business because of illegal payments in what sector?,"Where corruption inflates the cost of business, it also distorts the playing field, shielding firms with connections from competition and thereby sustaining inefficient firms.",1
3192,What year did Lane Crawford open?,"In 1900, the first ethnic-Chinese owned Sincere Department Store was opened by Ma Ying Piu, who returned from Australia and inspired by David Jones.",1
3193,What is the name of Britain's best-selling travel magazine?,This 164-page monthly magazine is sold separately from the newspaper of record and is Britain's best-selling travel magazine.,1
3194,What were the architectural phenomenologists hoping to expand?,"Robert Venturi famously defined postmodern architecture as a ""decorated shed"" (an ordinary building which is functionally designed inside and embellished on the outside), and upheld it against modernist and brutalist ""ducks"" (buildings with unnecessarily expressive tectonic forms).",1
3195,In what year was the advent of heavier-than-air fixed-wing aircraft?,"The 1903 advent of heavier-than-air fixed-wing aircraft was closely followed in 1910 by the first experimental take-off of an airplane, made from the deck of a United States Navy vessel (cruiser USS Birmingham), and the first experimental landings were conducted in 1911.",0
3196,Who is the famous comic strip author of Doonesbury that attended Yale University in New Haven?,"There he met fellow student and later Green Party candidate for Congress Charles Pillsbury, a long-time New Haven resident for whom Trudeau's comic strip is named.",1
3197,How many runners up in the Champions League were from the Premier League between 1992 and 2013?,"Between the 1992–93 season and the 2012–13 season, Premier League clubs had won the UEFA Champions League four times (as well as supplying five of the runners-up), behind Spain's La Liga with six wins, and Italy's Serie A with five wins, and ahead of, among others, Germany's Bundesliga with three wins (see table here).",0
3198,How large was the displacement?,"On May 20, USGS seismologist Tom Parsons warned that there is ""high risk"" of a major M>7 aftershock over the next weeks or months.",1
3199,Where was Osborne House located?,"Following a custom she maintained throughout her widowhood, Victoria spent the Christmas of 1900 at Osborne House on the Isle of Wight.",0
3200,What was HP's growth during the third quarter of 2006?,"Both Gartner and IDC estimated that in the third quarter of 2006, HP shipped more units worldwide than Dell did.",1
3201,When did da Vinci die?,"Their contemporary, Leonardo da Vinci (1452–1519) said, ""If you find from your own experience that something is a fact and it contradicts what some authority has written down, then you must abandon the authority and base your reasoning on your own findings.""",0
3202,How many troops did Toyotomi Hideyoshi send to Korea?,"In spite of the superiority of Japanese land forces, ultimately the two expeditions failed (though they did devastate the Korean landmass) from factors such as Korean naval superiority (which, led by Admiral Yi Sun-shin, harassed Japanese supply lines continuously throughout the wars, resulting in supply shortages on land), the commitment of sizeable Ming forces to Korea, Korean guerrilla actions, the underestimation of resistance by Japanese commanders (in the first campaign of 1592, Korean defenses on land were caught unprepared, under-trained, and under-armed; they were rapidly overrun, with only a limited number of successfully resistant engagements against the more-experienced and battle-hardened Japanese forces - in the second campaign of 1597, Korean and Ming forces proved to be a far more difficult challenge and, with the support of continued Korean naval superiority, limited Japanese gains to parts southeastern Korea), and wavering Japanese commitment to the campaigns as the wars dragged on.",1
3203,Where did the French build Fort Duquesne?,"The most important French fort planned was intended to occupy a position at ""the Forks"" where the Allegheny and Monongahela Rivers meet to form the Ohio River (present day Pittsburgh, Pennsylvania).",0
3204,Which artist released a music video and three audio tracks on CD-V in 1989?,"A CD-V carried up to five minutes of analog LaserDisc-type video content (usually a music video), as well as up to 20 minutes of digital audio CD tracks.",1
